id,name,kota_id/id,code
wilayah_kecamatan_11.09.01,Simeulue Tengah,wilayah_kota_11.09,01
wilayah_kecamatan_11.09.04,Simeulue Timur,wilayah_kota_11.09,04
wilayah_kecamatan_33.09.13,Simo,wilayah_kota_33.09,13
wilayah_kecamatan_35.78.11,Simokerto,wilayah_kota_35.78,11
wilayah_kecamatan_16.09.05,Simpang,wilayah_kota_16.09,05
wilayah_kecamatan_13.08.16,Simpang Alahan Mati,wilayah_kota_13.08,16
wilayah_kecamatan_61.04.20,Simpang Dua,wilayah_kota_61.04,20
wilayah_kecamatan_12.06.12,Simpang Empat,wilayah_kota_12.06,12
wilayah_kecamatan_12.09.12,Simpang Empat,wilayah_kota_12.09,12
wilayah_kecamatan_63.03.08,Simpang Empat,wilayah_kota_63.03,08
wilayah_kecamatan_63.10.06,Simpang Empat,wilayah_kota_63.1,06
wilayah_kecamatan_61.11.02,Simpang Hilir,wilayah_kota_61.11,02
wilayah_kecamatan_61.04.08,Simpang Hulu,wilayah_kota_61.04,08
wilayah_kecamatan_11.03.20,Simpang Jernih,wilayah_kota_11.03,20
wilayah_kecamatan_11.10.02,Simpang Kanan,wilayah_kota_11.1,02
wilayah_kecamatan_14.07.11,Simpang Kanan,wilayah_kota_14.07,11
wilayah_kecamatan_19.04.04,Simpang Katis,wilayah_kota_19.04,04
wilayah_kecamatan_11.75.01,Simpang Kiri,wilayah_kota_11.75,01
wilayah_kecamatan_11.08.22,Simpang Kramat,wilayah_kota_11.08,22
wilayah_kecamatan_11.11.11,Simpang Mamplam,wilayah_kota_11.11,11
wilayah_kecamatan_18.11.05,Simpang Pematang,wilayah_kota_18.11,05
wilayah_kecamatan_19.06.07,Simpang Pesak,wilayah_kota_19.06,07
wilayah_kecamatan_72.01.17,Simpang Raya,wilayah_kota_72.01,17
wilayah_kecamatan_19.06.06,Simpang Renggiang,wilayah_kota_19.06,06
wilayah_kecamatan_19.03.04,Simpang Rimba,wilayah_kota_19.03,04
wilayah_kecamatan_19.05.02,Simpang Teritip,wilayah_kota_19.05,02
wilayah_kecamatan_11.06.18,Simpang Tiga,wilayah_kota_11.06,18
wilayah_kecamatan_11.07.18,Simpang Tiga,wilayah_kota_11.07,18
wilayah_kecamatan_11.03.09,Simpang Ulim,wilayah_kota_11.03,09
wilayah_kecamatan_32.02.02,Simpenan,wilayah_kota_32.02,02
wilayah_kecamatan_63.06.06,Simpur,wilayah_kota_63.06,06
wilayah_kecamatan_12.14.28,Simuk,wilayah_kota_12.14,28
wilayah_kecamatan_14.07.07,Sinaboi,wilayah_kota_14.07,07
wilayah_kecamatan_94.05.06,Sinak,wilayah_kota_94.05,06
wilayah_kecamatan_94.05.15,Sinak Barat,wilayah_kota_94.05,15
wilayah_kecamatan_16.01.29,Sinar Peninjauan,wilayah_kota_16.01,29
wilayah_kecamatan_32.10.25,Sindang,wilayah_kota_32.1,25
wilayah_kecamatan_32.12.16,Sindang,wilayah_kota_32.12,16
wilayah_kecamatan_32.08.31,Sindang Agung,wilayah_kota_32.08,31
wilayah_kecamatan_17.02.23,Sindang Beliti Ilir,wilayah_kota_17.02,23
wilayah_kecamatan_17.02.21,Sindang Beliti Ulu,wilayah_kota_17.02,21
wilayah_kecamatan_16.09.16,Sindang Danau,wilayah_kota_16.09,16
wilayah_kecamatan_17.02.22,Sindang Dataran,wilayah_kota_17.02,22
wilayah_kecamatan_36.03.29,Sindang Jaya,wilayah_kota_36.03,29
wilayah_kecamatan_17.02.08,Sindang Kelingi,wilayah_kota_17.02,08
wilayah_kecamatan_32.03.21,Sindangbarang,wilayah_kota_32.03,21
wilayah_kecamatan_32.07.31,Sindangkasih,wilayah_kota_32.07,31
wilayah_kecamatan_32.17.14,Sindangkerta,wilayah_kota_32.17,14
wilayah_kecamatan_36.01.31,Sindangresmi,wilayah_kota_36.01,31
wilayah_kecamatan_32.10.21,Sindangwangi,wilayah_kota_32.1,21
wilayah_kecamatan_72.03.10,Sindue,wilayah_kota_72.03,10
wilayah_kecamatan_72.03.25,Sindue Tobata,wilayah_kota_72.03,25
wilayah_kecamatan_72.03.24,Sindue Tombusabora,wilayah_kota_72.03,24
wilayah_kecamatan_35.21.01,Sine,wilayah_kota_35.21,01
wilayah_kecamatan_32.05.24,Singajaya,wilayah_kota_32.05,24
wilayah_kecamatan_32.06.24,Singaparna,wilayah_kota_32.06,24
wilayah_kecamatan_17.71.09,Singaran Pati,wilayah_kota_17.71,09
wilayah_kecamatan_35.23.07,Singgahan,wilayah_kota_35.23,07
wilayah_kecamatan_14.09.03,Singingi,wilayah_kota_14.09,03
wilayah_kecamatan_14.09.08,Singingi Hilir,wilayah_kota_14.09,08
wilayah_kecamatan_61.72.02,Singkawang Barat,wilayah_kota_61.72,02
wilayah_kecamatan_61.72.05,Singkawang Selatan,wilayah_kota_61.72,05
wilayah_kecamatan_61.72.01,Singkawang Tengah,wilayah_kota_61.72,01
wilayah_kecamatan_61.72.03,Singkawang Timur,wilayah_kota_61.72,03
wilayah_kecamatan_61.72.04,Singkawang Utara,wilayah_kota_61.72,04
wilayah_kecamatan_21.04.01,Singkep,wilayah_kota_21.04,01
wilayah_kecamatan_21.04.04,Singkep Barat,wilayah_kota_21.04,04
wilayah_kecamatan_21.04.06,Singkep Pesisir,wilayah_kota_21.04,06
wilayah_kecamatan_21.04.09,Singkep Selatan,wilayah_kota_21.04,09
wilayah_kecamatan_11.10.04,Singkil,wilayah_kota_11.1,04
wilayah_kecamatan_71.71.03,Singkil,wilayah_kota_71.71,03
wilayah_kecamatan_11.10.10,Singkil Utara,wilayah_kota_11.1,10
wilayah_kecamatan_11.10.13,Singkohor,wilayah_kota_11.1,13
wilayah_kecamatan_61.04.22,Singkup,wilayah_kota_61.04,22
wilayah_kecamatan_15.03.09,Singkut,wilayah_kota_15.03,09
wilayah_kecamatan_35.10.12,Singojuruh,wilayah_kota_35.1,12
wilayah_kecamatan_33.24.05,Singorojo,wilayah_kota_33.24,05
wilayah_kecamatan_35.07.24,Singosari,wilayah_kota_35.07,24
wilayah_kecamatan_72.08.17,Siniu,wilayah_kota_72.08,17
wilayah_kecamatan_73.07.01,Sinjai Barat,wilayah_kota_73.07,01
wilayah_kecamatan_73.07.07,Sinjai Borong,wilayah_kota_73.07,07
wilayah_kecamatan_73.07.02,Sinjai Selatan,wilayah_kota_73.07,02
wilayah_kecamatan_73.07.04,Sinjai Tengah,wilayah_kota_73.07,04
wilayah_kecamatan_73.07.03,Sinjai Timur,wilayah_kota_73.07,03
wilayah_kecamatan_73.07.05,Sinjai Utara,wilayah_kota_73.07,05
wilayah_kecamatan_73.03.08,Sinoa,wilayah_kota_73.03,08
wilayah_kecamatan_71.05.08,Sinonsayang,wilayah_kota_71.05,08
wilayah_kecamatan_61.05.01,Sintang,wilayah_kota_61.05,01
wilayah_kecamatan_13.05.11,Sintuak Toboh Gadang,wilayah_kota_13.05,11
wilayah_kecamatan_12.13.22,Sinunukan,wilayah_kota_12.13,22
wilayah_kecamatan_74.15.06,Siompu,wilayah_kota_74.15,06
wilayah_kecamatan_74.15.05,Siompu Barat,wilayah_kota_74.15,05
wilayah_kecamatan_74.04.27,Siotapina,wilayah_kota_74.04,27
wilayah_kecamatan_12.02.12,Sipahutar,wilayah_kota_12.02,12
wilayah_kecamatan_75.71.07,Sipatana,wilayah_kota_75.71,07
wilayah_kecamatan_12.03.04,Sipirok,wilayah_kota_12.03,04
wilayah_kecamatan_12.18.08,Sipispis,wilayah_kota_12.18,08
wilayah_kecamatan_12.02.04,Sipoholon,wilayah_kota_12.02,04
wilayah_kecamatan_13.09.02,Sipora Selatan,wilayah_kota_13.09,02
wilayah_kecamatan_13.09.08,Sipora Utara,wilayah_kota_13.09,08
wilayah_kecamatan_81.07.06,Sir-Sir,wilayah_kota_81.07,06
wilayah_kecamatan_16.02.08,Sirah Pulau Padang,wilayah_kota_16.02,08
wilayah_kecamatan_33.29.05,Sirampog,wilayah_kota_33.29,05
wilayah_kecamatan_12.01.11,Sirandorung,wilayah_kota_12.01,11
wilayah_kecamatan_12.05.21,Sirapit,wilayah_kota_12.05,21
wilayah_kecamatan_72.03.11,Sirenja,wilayah_kota_72.03,11
wilayah_kecamatan_93.04.17,Sirets,wilayah_kota_93.04,17
wilayah_kecamatan_81.71.02,Sirimau,wilayah_kota_81.71,02
wilayah_kecamatan_81.05.14,Siritaun Wida Timur,wilayah_kota_81.05,14
wilayah_kecamatan_94.01.06,Siriwo,wilayah_kota_94.01,06
wilayah_kecamatan_94.03.07,Siriwo,wilayah_kota_94.03,07
wilayah_kecamatan_12.25.02,Sirombu,wilayah_kota_12.25,02
wilayah_kecamatan_12.01.13,Sitahuis,wilayah_kota_12.01,13
wilayah_kecamatan_12.15.01,Sitelu Tali Urang Jehe,wilayah_kota_12.15,01
wilayah_kecamatan_12.15.04,Sitelu Tali Urang Julu,wilayah_kota_12.15,04
wilayah_kecamatan_15.01.04,Sitinjau Laut,wilayah_kota_15.01,04
wilayah_kecamatan_12.11.15,Sitinjo,wilayah_kota_12.11,15
wilayah_kecamatan_12.17.09,Sitio-tio,wilayah_kota_12.17,09
wilayah_kecamatan_13.10.04,Sitiung,wilayah_kota_13.1,04
wilayah_kecamatan_12.24.04,Sitolu Ori,wilayah_kota_12.24,04
wilayah_kecamatan_35.12.07,Situbondo,wilayah_kota_35.12,07
wilayah_kecamatan_13.07.10,Situjuah Limo Nagari,wilayah_kota_13.07,10
wilayah_kecamatan_32.11.06,Situraja,wilayah_kota_32.11,06
wilayah_kecamatan_15.01.16,Siulak,wilayah_kota_15.01,16
wilayah_kecamatan_15.01.18,Siulak Mukai,wilayah_kota_15.01,18
wilayah_kecamatan_81.05.07,Siwalalat,wilayah_kota_81.05,07
wilayah_kecamatan_33.26.17,Siwalan,wilayah_kota_33.26,17
wilayah_kecamatan_91.11.05,Skanto,wilayah_kota_91.11,05
wilayah_kecamatan_35.02.01,Slahung,wilayah_kota_35.02,01
wilayah_kecamatan_33.28.10,Slawi,wilayah_kota_33.28,10
wilayah_kecamatan_34.04.13,Sleman,wilayah_kota_34.04,13
wilayah_kecamatan_32.12.12,Sliyeg,wilayah_kota_32.12,12
wilayah_kecamatan_33.12.19,Slogohimo,wilayah_kota_33.12,19
wilayah_kecamatan_33.17.13,Sluke,wilayah_kota_33.17,13
wilayah_kecamatan_53.09.07,Soa,wilayah_kota_53.09,07
wilayah_kecamatan_95.03.16,Soba,wilayah_kota_95.03,16
wilayah_kecamatan_95.03.43,Sobaham,wilayah_kota_95.03,43
wilayah_kecamatan_36.01.35,Sobang,wilayah_kota_36.01,35
wilayah_kecamatan_36.02.22,Sobang,wilayah_kota_36.02,22
wilayah_kecamatan_35.26.02,Socah,wilayah_kota_35.26,02
wilayah_kecamatan_32.06.12,Sodonghilir,wilayah_kota_32.06,12
wilayah_kecamatan_12.04.35,Sogae'adu,wilayah_kota_12.04,35
wilayah_kecamatan_72.03.14,Sojol,wilayah_kota_72.03,14
wilayah_kecamatan_72.03.30,Sojol Utara,wilayah_kota_72.03,30
wilayah_kecamatan_61.10.07,Sokan,wilayah_kota_61.1,07
wilayah_kecamatan_33.02.19,Sokaraja,wilayah_kota_33.02,19
wilayah_kecamatan_35.23.11,Soko,wilayah_kota_35.23,11
wilayah_kecamatan_35.27.11,Sokobanah,wilayah_kota_35.27,11
wilayah_kecamatan_36.03.31,Solear,wilayah_kota_36.03,31
wilayah_kecamatan_95.03.36,Soloikma,wilayah_kota_95.03,36
wilayah_kecamatan_32.04.34,Solokanjeruk,wilayah_kota_32.04,34
wilayah_kecamatan_35.24.15,Solokuro,wilayah_kota_35.24,15
wilayah_kecamatan_53.06.06,Solor Barat,wilayah_kota_53.06,06
wilayah_kecamatan_53.06.19,Solor Selatan,wilayah_kota_53.06,19
wilayah_kecamatan_53.06.07,Solor Timur,wilayah_kota_53.06,07
wilayah_kecamatan_33.02.09,Somagede,wilayah_kota_33.02,09
wilayah_kecamatan_12.14.26,Somambawa,wilayah_kota_12.14,26
wilayah_kecamatan_73.06.08,Somba Opu,wilayah_kota_73.06,08
wilayah_kecamatan_12.04.29,Somolo-molo,wilayah_kota_12.04,29
wilayah_kecamatan_61.08.13,Sompak,wilayah_kota_61.08,13
wilayah_kecamatan_71.02.11,Sonder,wilayah_kota_71.02,11
wilayah_kecamatan_33.29.10,Songgom,wilayah_kota_33.29,10
wilayah_kecamatan_35.10.19,Songgon,wilayah_kota_35.1,19
wilayah_kecamatan_35.02.06,Sooko,wilayah_kota_35.02,06
wilayah_kecamatan_35.16.13,Sooko,wilayah_kota_35.16,13
wilayah_kecamatan_73.26.08,Sopai,wilayah_kota_73.26,08
wilayah_kecamatan_73.11.04,Soppeng Riaja,wilayah_kota_73.11,04
wilayah_kecamatan_93.04.25,Sor Ep,wilayah_kota_93.04,25
wilayah_kecamatan_74.72.03,Sorawolio,wilayah_kota_74.72,03
wilayah_kecamatan_32.04.37,Soreang,wilayah_kota_32.04,37
wilayah_kecamatan_73.72.03,Soreang,wilayah_kota_73.72,03
wilayah_kecamatan_12.01.02,Sorkam,wilayah_kota_12.01,02
wilayah_kecamatan_12.01.10,Sorkam Barat,wilayah_kota_12.01,10
wilayah_kecamatan_52.06.15,Soromandi,wilayah_kota_52.06,15
wilayah_kecamatan_92.01.43,Sorong,wilayah_kota_92.01,43
wilayah_kecamatan_92.71.01,Sorong,wilayah_kota_92.71,01
wilayah_kecamatan_92.71.03,Sorong Barat,wilayah_kota_92.71,03
wilayah_kecamatan_92.71.04,Sorong Kepulauan,wilayah_kota_92.71,04
wilayah_kecamatan_92.71.07,Sorong Kota,wilayah_kota_92.71,07
wilayah_kecamatan_92.71.06,Sorong Manoi,wilayah_kota_92.71,06
wilayah_kecamatan_92.71.02,Sorong Timur,wilayah_kota_92.71,02
wilayah_kecamatan_92.71.05,Sorong Utara,wilayah_kota_92.71,05
wilayah_kecamatan_74.02.11,Soropia,wilayah_kota_74.02,11
wilayah_kecamatan_12.21.08,Sosa,wilayah_kota_12.21,08
wilayah_kecamatan_12.21.15,Sosa Julu,wilayah_kota_12.21,15
wilayah_kecamatan_12.21.17,Sosa Timur,wilayah_kota_12.21,17
wilayah_kecamatan_16.01.07,Sosoh Buay Rayap,wilayah_kota_16.01,07
wilayah_kecamatan_12.21.01,Sosopan,wilayah_kota_12.21,01
wilayah_kecamatan_12.01.09,Sosorgadong,wilayah_kota_12.01,09
wilayah_kecamatan_93.01.08,Sota,wilayah_kota_93.01,08
wilayah_kecamatan_92.07.13,Soug Jaya,wilayah_kota_92.07,13
wilayah_kecamatan_72.12.07,Soyo Jaya,wilayah_kota_72.12,07
wilayah_kecamatan_91.15.15,Soyoi Mambai,wilayah_kota_91.15,15
wilayah_kecamatan_33.14.10,Sragen,wilayah_kota_33.14,10
wilayah_kecamatan_18.01.15,Sragi,wilayah_kota_18.01,15
wilayah_kecamatan_33.26.10,Sragi,wilayah_kota_33.26,10
wilayah_kecamatan_34.02.01,Srandakan,wilayah_kota_34.02,01
wilayah_kecamatan_35.05.03,Srengat,wilayah_kota_35.05,03
wilayah_kecamatan_35.27.01,Sreseh,wilayah_kota_35.27,01
wilayah_kecamatan_35.10.08,Srono,wilayah_kota_35.1,08
wilayah_kecamatan_33.08.05,Srumbung,wilayah_kota_33.08,05
wilayah_kecamatan_33.05.14,Sruweng,wilayah_kota_33.05,14
wilayah_kecamatan_12.05.07,Stabat,wilayah_kota_12.05,07
wilayah_kecamatan_16.05.10,STL Ulu Terawas,wilayah_kota_16.05,10
wilayah_kecamatan_12.07.08,STM Hilir,wilayah_kota_12.07,08
wilayah_kecamatan_12.07.20,STM Hulu,wilayah_kota_12.07,20
wilayah_kecamatan_21.03.22,Suak Midai,wilayah_kota_21.03,22
wilayah_kecamatan_16.07.16,Suak Tapeh,wilayah_kota_16.07,16
wilayah_kecamatan_93.04.07,Suator,wilayah_kota_93.04,07
wilayah_kecamatan_33.25.09,Subah,wilayah_kota_33.25,09
wilayah_kecamatan_61.01.10,Subah,wilayah_kota_61.01,10
wilayah_kecamatan_32.08.03,Subang,wilayah_kota_32.08,03
wilayah_kecamatan_32.13.03,Subang,wilayah_kota_32.13,03
wilayah_kecamatan_21.03.09,Subi,wilayah_kota_21.03,09
wilayah_kecamatan_35.12.03,Suboh,wilayah_kota_35.12,03
wilayah_kecamatan_93.02.15,Subur,wilayah_kota_93.02,15
wilayah_kecamatan_32.05.42,Sucinaraja,wilayah_kota_32.05,42
wilayah_kecamatan_35.01.12,Sudimoro,wilayah_kota_35.01,12
wilayah_kecamatan_94.07.01,Sugapa,wilayah_kota_94.07,01
wilayah_kecamatan_21.02.14,Sugie Besar,wilayah_kota_21.02,14
wilayah_kecamatan_35.22.07,Sugihwaras,wilayah_kota_35.22,07
wilayah_kecamatan_35.24.12,Sugio,wilayah_kota_35.24,12
wilayah_kecamatan_61.06.22,Suhaid,wilayah_kota_61.06,22
wilayah_kecamatan_12.01.18,Suka Bangun,wilayah_kota_12.01,18
wilayah_kecamatan_16.05.21,Suka Karya,wilayah_kota_16.05,21
wilayah_kecamatan_11.15.06,Suka Makmue,wilayah_kota_11.15,06
wilayah_kecamatan_18.71.12,Sukabumi,wilayah_kota_18.71,12
wilayah_kecamatan_32.02.32,Sukabumi,wilayah_kota_32.02,32
wilayah_kecamatan_18.07.01,Sukadana,wilayah_kota_18.07,01
wilayah_kecamatan_32.07.14,Sukadana,wilayah_kota_32.07,14
wilayah_kecamatan_61.11.01,Sukadana,wilayah_kota_61.11,01
wilayah_kecamatan_36.03.10,Sukadiri,wilayah_kota_36.03,10
wilayah_kecamatan_32.12.27,Sukagumiwang,wilayah_kota_32.12,27
wilayah_kecamatan_32.10.08,Sukahaji,wilayah_kota_32.1,08
wilayah_kecamatan_32.06.33,Sukahening,wilayah_kota_32.06,33
wilayah_kecamatan_14.71.01,Sukajadi,wilayah_kota_14.71,01
wilayah_kecamatan_32.73.07,Sukajadi,wilayah_kota_32.73,07
wilayah_kecamatan_11.72.02,Sukajaya,wilayah_kota_11.72,02
wilayah_kecamatan_32.01.35,Sukajaya,wilayah_kota_32.01,35
wilayah_kecamatan_11.72.01,Sukakarya,wilayah_kota_11.72,01
wilayah_kecamatan_32.16.14,Sukakarya,wilayah_kota_32.16,14
wilayah_kecamatan_32.02.36,Sukalarang,wilayah_kota_32.02,36
wilayah_kecamatan_32.03.09,Sukaluyu,wilayah_kota_32.03,09
wilayah_kecamatan_73.22.06,Sukamaju,wilayah_kota_73.22,06
wilayah_kecamatan_73.22.13,Sukamaju Selatan,wilayah_kota_73.22,13
wilayah_kecamatan_11.72.03,Sukamakmue,wilayah_kota_11.72,03
wilayah_kecamatan_11.06.06,Sukamakmur,wilayah_kota_11.06,06
wilayah_kecamatan_32.01.09,Sukamakmur,wilayah_kota_32.01,09
wilayah_kecamatan_32.07.33,Sukamantri,wilayah_kota_32.07,33
wilayah_kecamatan_62.08.01,Sukamara,wilayah_kota_62.08,01
wilayah_kecamatan_16.04.29,Sukamerindu,wilayah_kota_16.04,29
wilayah_kecamatan_52.03.06,Sukamulia,wilayah_kota_52.03,06
wilayah_kecamatan_36.03.27,Sukamulya,wilayah_kota_36.03,27
wilayah_kecamatan_32.03.14,Sukanagara,wilayah_kota_32.03,14
wilayah_kecamatan_35.13.01,Sukapura,wilayah_kota_35.13,01
wilayah_kecamatan_17.05.01,Sukaraja,wilayah_kota_17.05,01
wilayah_kecamatan_32.01.04,Sukaraja,wilayah_kota_32.01,04
wilayah_kecamatan_32.02.33,Sukaraja,wilayah_kota_32.02,33
wilayah_kecamatan_32.06.17,Sukaraja,wilayah_kota_32.06,17
wilayah_kecamatan_18.71.02,Sukarame,wilayah_kota_18.71,02
wilayah_kecamatan_32.06.26,Sukarame,wilayah_kota_32.06,26
wilayah_kecamatan_16.71.07,Sukarami,wilayah_kota_16.71,07
wilayah_kecamatan_32.06.31,Sukaratu,wilayah_kota_32.06,31
wilayah_kecamatan_32.06.39,Sukaresik,wilayah_kota_32.06,39
wilayah_kecamatan_32.03.13,Sukaresmi,wilayah_kota_32.03,13
wilayah_kecamatan_32.05.21,Sukaresmi,wilayah_kota_32.05,21
wilayah_kecamatan_36.01.29,Sukaresmi,wilayah_kota_36.01,29
wilayah_kecamatan_51.08.05,Sukasada,wilayah_kota_51.08,05
wilayah_kecamatan_32.11.12,Sukasari,wilayah_kota_32.11,12
wilayah_kecamatan_32.13.24,Sukasari,wilayah_kota_32.13,24
wilayah_kecamatan_32.14.15,Sukasari,wilayah_kota_32.14,15
wilayah_kecamatan_32.73.01,Sukasari,wilayah_kota_32.73,01
wilayah_kecamatan_32.14.05,Sukatani,wilayah_kota_32.14,05
wilayah_kecamatan_32.16.15,Sukatani,wilayah_kota_32.16,15
wilayah_kecamatan_18.04.11,Sukau,wilayah_kota_18.04,11
wilayah_kecamatan_32.16.03,Sukawangi,wilayah_kota_32.16,03
wilayah_kecamatan_51.04.01,Sukawati,wilayah_kota_51.04,01
wilayah_kecamatan_32.05.15,Sukawening,wilayah_kota_32.05,15
wilayah_kecamatan_94.06.05,Sukikai Selatan,wilayah_kota_94.06,05
wilayah_kecamatan_32.76.05,Sukmajaya,wilayah_kota_32.76,05
wilayah_kecamatan_35.24.17,Sukodadi,wilayah_kota_35.24,17
wilayah_kecamatan_33.14.17,Sukodono,wilayah_kota_33.14,17
wilayah_kecamatan_35.08.15,Sukodono,wilayah_kota_35.08,15
wilayah_kecamatan_35.15.14,Sukodono,wilayah_kota_35.15,14
wilayah_kecamatan_18.10.08,Sukoharjo,wilayah_kota_18.1,08
wilayah_kecamatan_33.07.14,Sukoharjo,wilayah_kota_33.07,14
wilayah_kecamatan_33.11.04,Sukoharjo,wilayah_kota_33.11,04
wilayah_kecamatan_33.18.01,Sukolilo,wilayah_kota_33.18,01
wilayah_kecamatan_35.78.09,Sukolilo,wilayah_kota_35.78,09
wilayah_kecamatan_35.78.27,Sukomanunggal,wilayah_kota_35.78,27
wilayah_kecamatan_35.18.12,Sukomoro,wilayah_kota_35.18,12
wilayah_kecamatan_35.20.09,Sukomoro,wilayah_kota_35.2,09
wilayah_kecamatan_35.09.15,Sukorambi,wilayah_kota_35.09,15
wilayah_kecamatan_35.24.01,Sukorame,wilayah_kota_35.24,01
wilayah_kecamatan_33.24.03,Sukorejo,wilayah_kota_33.24,03
wilayah_kecamatan_35.02.15,Sukorejo,wilayah_kota_35.02,15
wilayah_kecamatan_35.14.09,Sukorejo,wilayah_kota_35.14,09
wilayah_kecamatan_35.72.02,Sukorejo,wilayah_kota_35.72,02
wilayah_kecamatan_35.11.04,Sukosari,wilayah_kota_35.11,04
wilayah_kecamatan_35.22.24,Sukosewu,wilayah_kota_35.22,24
wilayah_kecamatan_35.09.29,Sukowono,wilayah_kota_35.09,29
wilayah_kecamatan_32.12.24,Sukra,wilayah_kota_32.12,24
wilayah_kecamatan_35.73.04,Sukun,wilayah_kota_35.73,04
wilayah_kecamatan_82.05.03,Sulabesi Barat,wilayah_kota_82.05,03
wilayah_kecamatan_82.05.09,Sulabesi Selatan,wilayah_kota_82.05,09
wilayah_kecamatan_82.05.07,Sulabesi Tengah,wilayah_kota_82.05,07
wilayah_kecamatan_82.05.08,Sulabesi Timur,wilayah_kota_82.05,08
wilayah_kecamatan_53.01.07,Sulamu,wilayah_kota_53.01,07
wilayah_kecamatan_33.17.08,Sulang,wilayah_kota_33.17,08
wilayah_kecamatan_73.17.03,Suli,wilayah_kota_73.17,03
wilayah_kecamatan_73.17.19,Suli Barat,wilayah_kota_73.17,19
wilayah_kecamatan_13.07.01,Suliki,wilayah_kota_13.07,01
wilayah_kecamatan_62.07.10,Suling Tambun,wilayah_kota_62.07,10
wilayah_kecamatan_11.75.04,Sultan Daulat,wilayah_kota_11.75,04
wilayah_kecamatan_71.05.23,Suluun Tareran,wilayah_kota_71.05,23
wilayah_kecamatan_75.05.04,Sumalata,wilayah_kota_75.05,04
wilayah_kecamatan_75.05.11,Sumalata Timur,wilayah_kota_75.05,11
wilayah_kecamatan_76.03.06,Sumarorong,wilayah_kota_76.03,06
wilayah_kecamatan_15.09.05,Sumay,wilayah_kota_15.09,05
wilayah_kecamatan_33.02.21,Sumbang,wilayah_kota_33.02,21
wilayah_kecamatan_52.04.08,Sumbawa,wilayah_kota_52.04,08
wilayah_kecamatan_32.09.15,Sumber,wilayah_kota_32.09,15
wilayah_kecamatan_33.17.01,Sumber,wilayah_kota_33.17,01
wilayah_kecamatan_35.13.02,Sumber,wilayah_kota_35.13,02
wilayah_kecamatan_62.12.05,Sumber Barito,wilayah_kota_62.12,05
wilayah_kecamatan_16.05.19,Sumber Harta,wilayah_kota_16.05,19
wilayah_kecamatan_18.04.05,Sumber Jaya,wilayah_kota_18.04,05
wilayah_kecamatan_16.07.18,Sumber Marga Telang,wilayah_kota_16.07,18
wilayah_kecamatan_35.13.21,Sumberasih,wilayah_kota_35.13,21
wilayah_kecamatan_35.09.03,Sumberbaru,wilayah_kota_35.09,03
wilayah_kecamatan_18.06.13,Sumberejo,wilayah_kota_18.06,13
wilayah_kecamatan_35.22.12,Sumberejo,wilayah_kota_35.22,12
wilayah_kecamatan_35.04.10,Sumbergempol,wilayah_kota_35.04,10
wilayah_kecamatan_35.09.31,Sumberjambe,wilayah_kota_35.09,31
wilayah_kecamatan_32.10.17,Sumberjaya,wilayah_kota_32.1,17
wilayah_kecamatan_33.14.15,Sumberlawang,wilayah_kota_33.14,15
wilayah_kecamatan_35.12.15,Sumbermalang,wilayah_kota_35.12,15
wilayah_kecamatan_35.07.04,Sumbermanjing Wetan,wilayah_kota_35.07,04
wilayah_kecamatan_35.07.12,Sumberpucung,wilayah_kota_35.07,12
wilayah_kecamatan_35.09.21,Sumbersari,wilayah_kota_35.09,21
wilayah_kecamatan_35.08.21,Sumbersuko,wilayah_kota_35.08,21
wilayah_kecamatan_35.11.18,Sumberwringin,wilayah_kota_35.11,18
wilayah_kecamatan_12.11.02,Sumbul,wilayah_kota_12.11,02
wilayah_kecamatan_32.11.17,Sumedang Selatan,wilayah_kota_32.11,17
wilayah_kecamatan_32.11.18,Sumedang Utara,wilayah_kota_32.11,18
wilayah_kecamatan_95.03.51,Sumo,wilayah_kota_95.03,51
wilayah_kecamatan_35.17.11,Sumobito,wilayah_kota_35.17,11
wilayah_kecamatan_33.22.09,Sumowono,wilayah_kota_33.22,09
wilayah_kecamatan_33.02.07,Sumpiuh,wilayah_kota_33.02,07
wilayah_kecamatan_13.03.09,Sumpur Kudus,wilayah_kota_13.03,09
wilayah_kecamatan_36.01.01,Sumur,wilayah_kota_36.01,01
wilayah_kecamatan_32.73.19,Sumur Bandung,wilayah_kota_32.73,19
wilayah_kecamatan_92.06.14,Sumuri,wilayah_kota_92.06,14
wilayah_kecamatan_61.12.03,Sungai Ambawang,wilayah_kota_61.12,03
wilayah_kecamatan_14.08.02,Sungai Apit,wilayah_kota_14.08,02
wilayah_kecamatan_16.09.15,Sungai Are,wilayah_kota_16.09,15
wilayah_kecamatan_62.12.08,Sungai Babuat,wilayah_kota_62.12,08
wilayah_kecamatan_15.05.07,Sungai Bahar,wilayah_kota_15.05,07
wilayah_kecamatan_14.04.20,Sungai Batang,wilayah_kota_14.04,20
wilayah_kecamatan_61.07.14,Sungai Betung,wilayah_kota_61.07,14
wilayah_kecamatan_65.02.09,Sungai Boh,wilayah_kota_65.02,09
wilayah_kecamatan_15.72.08,Sungai Bungkal,wilayah_kota_15.72,08
wilayah_kecamatan_63.02.15,Sungai Durian,wilayah_kota_63.02,15
wilayah_kecamatan_13.05.07,Sungai Garingging,wilayah_kota_13.05,07
wilayah_kecamatan_15.05.08,Sungai Gelam,wilayah_kota_15.05,08
